Lum,BP-RP,Teff
0.398,1.2378,4870.34
1.095,1.0775,5036.69
0.966,1.0884,5014.7
1.191,1.0148,5276.22
0.306,1.3677,4937.5
0.134,1.5868,4442.33
0.273,1.2598,5056.35
2.404,0.8837,5823.87
0.105,1.7773,4013.71
0.83,1.0396,5104.11
0.558,1.1045,4978.13
0.918,1.2196,4892.0
2.41,1.1547,4928.95
1.072,1.2494,4895.0
1.453,1.0753,5035.93
37.214,1.5665,4342.67
0.227,1.4737,4722.97
0.213,1.8501,3911.76
0.119,1.6258,4231.0
0.619,1.1213,5029.92
1.302,1.0777,4999.65
8.85,0.3318,7529.15
0.144,1.3582,5011.55
1.408,1.0974,4999.65
0.145,1.7442,4080.92
0.105,1.6352,4349.0
1.552,1.0009,5170.0
0.415,1.1557,4940.0
0.513,1.2044,4885.31
1.317,1.0329,5163.1
2.722,1.0653,5193.87
0.925,1.07,5267.8
0.077,1.7964,4033.5
0.159,1.5617,4357.0
0.229,1.4234,4441.67
0.144,1.6411,4324.5
1.515,1.0102,5273.7
0.386,1.2344,5000.33
37.695,1.4504,4627.76
0.141,1.6179,4305.5
0.181,1.5735,4392.33
1.582,1.1313,5023.86
4.849,0.79,5722.95
0.069,2.2552,3567.94
0.439,1.0139,5307.75
0.653,1.2192,4795.71
0.225,1.415,4480.72
1.103,1.083,5017.8
3.125,0.8476,5653.75
0.45,1.1718,4906.33
0.142,1.9241,4026.0
0.083,1.9915,3910.94
2.081,1.0374,5124.18
0.719,1.1066,4967.0
0.349,1.3282,4841.5
0.306,1.3852,4632.27
0.112,2.0876,3680.0
3.152,1.5002,4364.0
0.899,1.2748,5096.0
4.94,1.4261,4846.75
0.073,1.843,4108.18
33.871,1.5968,4275.34
0.25,1.3688,4736.31
0.523,1.1433,4902.87
0.204,1.3156,4830.66
0.862,0.9391,5425.25
2.09,1.1686,4912.0
0.391,1.2183,4864.75
0.356,1.2957,4844.64
0.136,1.6235,4712.53
0.599,1.1355,4915.35
0.184,1.4966,4395.96
0.098,1.6576,4266.0
0.12,1.8396,3964.0
0.115,1.6423,4366.0
0.649,1.1471,5042.67
1.118,1.0231,5274.79
1.691,1.2045,4899.0
0.142,1.8986,3900.0
0.068,1.8858,3989.98
1.564,1.0879,4998.3
0.137,1.8313,3949.75
0.073,2.1095,3603.5
0.08,2.0068,3733.0
0.118,1.7476,3994.0
0.488,1.1776,4905.0
0.304,1.306,4805.76
1.164,1.0403,5102.5
0.078,1.9314,3860.0
0.193,1.6298,4300.0
0.046,2.0336,3736.36
0.684,1.1182,4961.0
1.155,0.9258,6019.07
0.719,1.0847,4990.51
0.131,1.5795,4485.46
0.675,1.0437,5146.0
0.04,2.1794,3631.5
1.498,0.9535,5357.33
0.217,1.4156,4483.34
0.932,1.0595,5659.95
0.281,1.348,4924.67
0.162,1.5799,4325.0
0.404,1.2494,4960.25
2.549,0.9201,5452.0
0.539,1.2124,4898.0
1.589,1.0431,5078.33
0.282,1.2315,4856.28
0.328,1.1883,4902.33
0.129,1.5325,4679.0
0.377,1.2679,5051.41
1.49,1.0349,5186.88
0.371,1.2516,4987.6
0.395,1.2156,4851.63
0.814,1.0659,5057.13
1.79,0.9902,5196.06
0.484,1.1849,4901.5
0.391,1.1935,4888.73
0.425,1.1287,4976.24
0.233,1.5638,4436.24
0.077,2.1787,3627.0
1.113,0.9481,5327.0
0.346,1.2363,5055.91
288.708,1.76,4094.01
0.431,1.1561,4870.08
1.026,0.9779,5357.5
0.583,1.0717,5167.19
2.549,0.9081,5439.38
0.229,1.6,4398.5
1.107,1.0214,5333.06
3.022,0.9487,5223.5
0.913,1.1323,4932.68
0.203,1.4719,4539.39
37.583,1.4715,4424.0
0.17,1.4408,4794.0
0.371,1.3098,4939.26
0.95,0.9423,5719.77
1.492,1.1016,4973.67
0.261,1.251,4873.48
0.527,1.0858,5022.88
0.638,1.1332,4958.0
2.651,1.0574,5058.06
1.041,1.0661,5293.96
2.13,0.9339,5300.27
0.254,1.5382,4219.27
0.127,1.5726,4386.48
0.24,1.8341,4116.75
0.19,1.3417,4743.72
0.556,1.0216,5172.5
0.711,1.0684,5110.98
0.199,1.513,4320.43
3.051,1.0753,5068.42
0.207,1.4236,4764.0
2.462,0.9534,5340.5
11.32,0.8333,5748.15
0.147,2.1675,3686.25
2.165,1.026,5215.02
56.091,1.3753,4866.49
0.208,1.5495,4349.67
0.442,1.3213,4853.86
0.085,1.6882,4262.05
0.666,1.1184,5002.45
0.054,2.308,3531.0
0.215,1.569,4345.74
1.551,1.0622,5120.0
0.926,0.8511,5666.0
1.569,1.121,4904.38
0.074,2.3864,3567.14
0.086,2.0819,3664.0
0.896,0.9853,5334.0
0.385,1.1281,4952.0
0.364,1.304,5026.5
0.21,1.3268,4786.48
89.149,1.5541,4318.59
0.219,1.3794,4701.66
1.136,0.9647,5365.0
0.119,1.6816,4236.33
0.732,1.1061,5106.5
0.674,1.1706,4898.5
0.12,1.584,4285.5
1.112,0.9917,5346.0
6.8,0.4852,7361.0
2.859,1.2507,4844.99
0.116,1.5497,4312.63
0.227,1.3631,4943.0
1.662,0.8982,5542.05
1.014,1.0481,5824.22
2.112,1.4321,4728.75
0.674,1.1365,5085.5
0.418,1.1299,4960.01
0.714,1.0155,5265.48
0.518,1.1587,4934.31
0.626,1.0585,5742.47
1.118,1.1773,4905.23
2.26,0.9693,5367.0
0.212,1.4049,4490.25
0.511,1.024,5126.25
0.561,1.1589,4932.95
0.069,2.0979,3665.0
0.117,1.7496,4066.58
0.482,1.166,4892.95
1.242,1.1456,4894.69
0.093,1.8305,3918.42
0.379,1.147,4972.91
0.439,0.93,5413.33
0.855,1.0286,5217.08
0.043,2.5789,3563.0
2.689,1.1264,4931.49
0.5,1.0891,5020.0
0.904,1.2967,4991.74
0.43,1.2736,5079.22
0.719,1.237,4937.98
0.141,1.7203,4079.45
0.356,1.2618,5086.75
0.359,1.344,4943.5
2.319,0.7817,5811.12
1.228,1.1733,4897.0
0.263,1.3481,4754.65
0.194,1.4473,4536.22
833.572,2.345,3739.33
1.261,0.9934,5340.0
0.156,1.4539,4416.94
0.708,1.1427,4947.27
0.231,1.4934,4526.36
41.177,1.5192,4328.37
0.318,1.2111,4896.33
1.512,0.9342,5158.48
0.803,1.021,5166.74
1.207,1.0411,5111.28
0.674,1.1797,4885.0
0.401,1.1916,4886.0
1.103,1.0406,5112.0
0.244,1.2041,4913.25
5.696,1.3051,5001.0
0.251,1.3714,4862.0
0.156,1.5789,4362.0
0.25,1.5068,4458.25
0.705,1.1202,4992.67
0.453,1.3023,5028.67
0.064,2.2385,3539.0
1.561,1.3166,5029.5
2.55,1.1178,4916.86
0.39,1.3096,4825.19
40.472,1.5392,4384.98
0.669,1.0534,5100.06
0.265,1.1906,4931.49
0.059,2.1185,3846.54
0.103,1.8461,3912.0
1.555,0.9669,5179.5
0.315,1.3043,4913.82
0.146,1.715,4036.0
3.099,1.0019,5280.4
0.073,1.826,3924.56
0.118,1.7122,4230.0
0.714,0.996,5238.07
1.364,1.1018,4946.17
0.05,2.2432,3679.21
1.282,1.0017,5342.33
0.073,1.895,4071.64
0.331,1.3134,4898.0
0.186,1.6989,4189.0
22.174,1.4526,4559.16
0.587,1.1227,5122.64
0.172,1.447,4441.71
1.768,1.0823,5042.31
35.473,1.3863,4834.44
4.391,1.2969,4838.94
1.2,1.0525,5448.44
0.525,1.2995,4938.3
7.363,1.5084,4396.14
0.221,1.4214,4415.25
1.178,1.1418,4931.5
0.378,1.2089,4886.07
1.768,1.261,5238.94
0.612,1.1959,4891.5
0.451,1.1412,4912.55
0.147,1.6398,4263.23
1.171,1.1538,4978.0
0.527,1.1376,4967.5
0.315,1.3148,4861.6
0.167,1.5333,4290.95
0.354,1.3406,5003.0
0.235,1.4346,4742.0
0.164,1.4683,4464.85
0.217,1.462,4395.67
0.154,1.465,4520.06
0.381,1.318,4881.23
0.061,2.0816,3873.0
0.363,1.2407,4920.61
1.484,1.1035,4997.0
12.587,1.3978,4879.5
0.168,1.5678,4350.5
0.245,1.6625,4266.0
4.004,1.0485,4974.22
0.322,1.2332,4903.25
1.122,1.0684,5067.0
0.722,1.0652,5201.27
1.405,1.2402,4854.33
0.219,1.2175,4894.33
0.849,0.9571,5408.8
0.496,1.0655,5051.14
0.098,1.783,3980.0
2.237,0.8991,5416.07
1.56,1.1195,4950.0
1.709,1.2049,5021.68
0.293,1.2632,4888.22
2.665,0.9447,5252.0
0.832,1.1166,4948.5
0.136,1.5818,4324.97
2.127,1.1028,4969.14
0.124,1.6478,4280.61
0.172,1.5547,4382.0
1.766,1.0547,5451.67
0.109,1.6539,4223.83
0.198,1.282,4991.0
0.427,1.4972,4357.0
3.052,1.2038,4916.73
0.662,1.1181,4987.12
2.023,1.3696,5011.67
5.443,1.0025,5325.0
0.071,1.9032,3932.5
1.201,1.0169,5183.3
0.29,1.3405,4952.25
0.181,1.32,4993.0
0.687,1.1249,4932.68
4.855,0.5257,7004.08
0.659,1.0617,5098.82
0.25,1.4661,4388.83
0.616,1.127,4967.5
2.674,1.0263,5148.83
0.338,1.3035,4977.99
0.326,1.2573,4848.0
0.225,1.4228,4822.99
0.71,1.1272,5114.07
0.668,1.1316,4964.0
0.071,2.2821,3592.75
35.822,1.4629,4495.55
0.555,1.2362,4882.4
0.251,1.3838,4544.5
0.133,1.5831,4331.33
0.487,1.1583,4900.45
0.179,1.6131,4227.0
0.174,1.4039,4587.25
1.097,1.2222,4929.75
1.039,1.0284,5136.61
0.47,1.3498,4732.18
0.707,1.2532,4920.85
0.358,1.1737,4925.0
1.751,0.7491,5945.0
0.143,1.5416,4514.68
0.046,2.4959,3671.0
0.93,1.1186,4965.21
0.217,1.3148,4833.0
1.623,1.1021,4945.24
0.072,2.3456,3828.25
1.04,1.16,4940.0
0.069,2.0662,3756.0
0.132,1.7987,3965.0
3.009,1.0947,4923.41
0.18,1.6328,4365.5
0.69,1.1636,4917.25
3.322,1.4735,4662.96
0.237,1.3558,5024.05
0.16,1.471,4461.0
0.35,1.2728,4884.89
1.104,1.1089,5018.0
2.155,1.122,4934.77
1.209,1.1154,4997.67
0.149,1.635,4311.0
0.936,1.0644,5146.29
2.085,1.2308,4844.48
0.479,1.1077,5063.32
0.336,1.3259,5034.5
5.319,1.5341,4405.27
2.314,1.0877,5009.0
0.747,1.0105,5230.54
0.2,1.8044,4054.37
0.259,1.5229,4427.13
1.396,1.1322,4954.58
0.278,1.3442,5009.21
0.535,1.1803,4835.33
0.259,2.0754,3708.0
0.41,1.0975,5069.2
0.831,1.0112,5224.88
0.228,1.35,4968.0
0.386,1.2324,4905.26
0.585,0.9799,5351.0
2.114,0.9031,5391.37
0.248,1.4336,4690.67
1.755,1.0349,5090.33
0.266,1.3126,4725.58
2.87,0.8159,5793.0
0.147,2.0349,3672.67
1.038,1.112,4976.34
0.489,1.0798,5043.29
0.329,1.254,4850.06
0.422,1.157,4837.4
1.099,1.0671,5098.92
1.731,0.9433,5280.75
0.307,1.2982,5001.45
0.525,1.0789,5146.16
1.902,0.9574,5370.0
5.125,1.3209,4761.19
0.164,1.4777,4732.67
2.272,0.9314,5412.5
0.71,1.0569,5439.0
0.104,1.7767,4154.56
0.435,1.1439,4991.0
2.593,0.8788,5593.16
0.204,1.4426,4527.69
0.532,1.1858,4908.0
0.277,1.213,4875.58
0.529,1.1765,4894.0
0.761,1.1062,4939.47
0.105,2.0052,3691.0
0.388,1.4353,4420.38
0.265,1.4242,4722.31
1.286,0.9716,5325.5
2.461,0.9392,5348.0
1.865,1.024,5204.86
0.67,1.1738,4910.67
0.401,1.2716,4940.0
2.093,1.0216,5310.0
1.763,1.0237,5299.59
1.493,0.8432,5666.9
1.676,1.2231,4879.0
0.267,1.4039,4599.33
0.92,1.3002,4870.62
0.092,2.0208,3706.33
1.667,0.9501,5354.0
2.386,1.0374,5031.52
0.722,1.0265,5335.0
0.146,1.7627,3999.25
0.158,1.6343,4246.0
0.27,1.3939,4739.64
0.131,1.6882,4282.94
0.908,1.0069,5314.33
0.106,1.8073,3941.0
0.883,1.0622,5142.94
1.586,1.0404,5082.5
0.483,1.2286,4855.67
0.25,1.4097,4457.0
1.178,1.1689,4913.5
0.331,1.3499,4885.28
2.26,1.1892,4870.19
1.761,1.1465,4922.0
2.292,0.8206,5841.0
0.34,1.4492,4448.76
7.869,0.7405,6042.08
4.064,0.6527,6225.0
1.796,1.077,5008.72
0.222,1.4186,4429.33
0.316,1.2768,4943.38
34.38,1.5704,4283.98
0.133,1.6202,4365.32
0.257,1.3321,4738.17
3.223,1.1367,4911.05
3.599,1.1193,4923.5
0.193,1.4805,4476.75
1.179,1.0203,5206.0
1.397,1.14,4940.46
0.341,1.5442,4362.5
0.471,1.2994,4987.67
0.082,1.9548,3900.0
1.864,1.0992,4956.47
0.444,1.3427,4743.72
0.188,1.4619,4442.29
0.815,1.0851,5006.63
0.057,2.2074,3933.4
2.459,1.4371,4531.9
0.273,1.3382,4633.5
0.291,1.4369,4447.87
0.086,1.9238,3869.0
2.019,1.1783,4956.79
0.395,1.0862,5025.25
0.425,1.4458,4422.08
0.695,1.1757,4901.25
0.915,1.0259,5133.75
0.384,1.232,4857.33
0.144,1.6493,4256.33
0.113,1.8896,3917.95
7.143,1.5358,4300.5
2.339,1.1853,4857.25
0.22,1.3581,4813.0
0.663,1.1857,4868.67
0.146,1.5038,4446.5
0.081,1.8598,3947.67
0.416,1.3198,4763.66
0.126,1.796,3950.0
1.965,1.1596,4898.0
0.295,1.6124,4288.0
0.479,1.2088,4919.0
1.22,1.0072,5325.67
3.079,1.4908,4474.0
2.902,1.4738,4698.97
0.052,2.1836,3603.0
0.176,1.559,4334.0
0.052,2.2561,3809.04
45.238,1.8455,3922.3
0.52,1.3232,4821.49
0.305,1.5445,4303.0
14.196,1.7115,4052.0
0.17,1.4596,4435.69
0.676,1.3992,4651.43
0.28,1.5744,4423.0
0.275,1.3718,4757.14
0.812,1.1536,4940.0
3.179,1.0362,5113.47
0.363,1.4194,4444.0
0.256,1.3559,4749.15
1.571,1.7411,4096.18
0.235,1.7766,4125.88
0.06,2.1636,3506.25
0.199,1.4671,4441.33
0.685,1.5949,4212.65
1.043,1.4905,4442.17
0.459,1.4144,4479.96
0.13,1.4539,4435.0
0.178,1.6975,4265.33
0.224,1.6422,4332.02
0.279,1.2975,5006.0
2.413,1.4515,4418.33
0.08,1.8211,3928.0
0.267,1.714,4116.68
0.811,1.3035,4859.78
0.109,1.7499,4046.55
0.444,1.5551,4463.0
0.183,1.6004,4306.04
1.635,0.8658,5753.33
0.036,2.4723,3494.5
0.472,1.6948,4245.75
0.148,1.7096,4207.5
0.122,1.6378,4337.0
0.427,1.2813,4799.9
0.267,1.8347,4177.45
19.529,1.8067,4099.98
0.53,1.4151,4480.0
1.081,1.1581,5008.97
0.126,1.8092,3952.5
0.566,1.244,4892.02
0.068,2.0751,3651.33
0.524,1.1556,4893.29
0.426,1.2361,4917.0
0.278,1.3548,4806.7
0.077,2.5028,3701.63
0.065,2.1566,3881.17
0.069,2.1726,3603.0
1.195,1.3198,4830.66
0.401,1.287,4973.17
0.604,1.3099,4805.76
0.697,1.327,4793.37
4.716,0.8811,5474.01
0.21,1.4813,4465.24
1.013,1.1063,4954.67
0.416,1.28,4896.4
0.079,1.9282,3886.38
0.084,1.9962,3719.0
0.188,1.5869,4303.5
0.042,2.2625,3555.0
2.186,1.6098,4357.17
3.921,1.1646,4898.5
2.509,1.2185,4860.66
0.061,2.1696,3572.0
0.094,2.0235,3966.15
0.7,1.5912,4394.0
1.306,1.4401,4444.04
0.744,1.5051,4687.5
0.074,1.9687,3865.15
0.769,1.4142,4443.0
32.774,1.9356,3932.76
0.2,1.8757,4003.0
0.38,1.4786,4473.0
0.633,1.2252,4870.0
0.103,1.9769,3719.25
0.458,1.2617,5066.03
0.323,1.5619,4427.63
0.394,1.5813,4412.67
0.204,1.656,4263.0
1.535,1.5432,4272.54
0.778,1.3357,4723.61
0.335,1.5041,4497.0
3.279,0.9111,5507.0
2.835,1.4027,4502.75
0.502,1.4239,4446.0
0.766,1.263,5035.0
0.32,1.3528,4711.31
0.657,1.2927,4980.0
0.071,2.2628,3566.0
1.048,1.2238,4855.0
0.197,1.6191,4487.14
3.704,1.4186,4441.67
0.574,1.2748,4866.05
0.363,1.3046,4888.33
0.238,1.481,4460.0
0.449,1.2939,5027.0
1.083,1.1584,5004.16
0.288,1.3114,4856.23
0.205,1.5377,4338.0
0.93,1.3836,4615.98
0.455,1.375,4982.56
0.402,1.1989,4895.21
1.624,1.1457,4906.12
0.117,1.9824,3704.0
1.73,1.169,4913.0
0.06,2.1698,3565.0
0.548,1.3097,4888.75
0.646,0.9351,5439.67
7.178,1.5447,4415.13
1.322,1.1609,4922.71
3.246,1.0641,5111.72
0.116,1.7371,4246.75
0.153,1.8295,3900.0
0.3,1.4373,4383.74
0.094,1.8496,3926.67
0.474,1.3155,4844.56
7.122,1.5562,4234.64
5.82,0.6143,6691.81
2.342,1.3586,4943.25
0.331,1.342,4861.17
1.669,1.1662,4887.0
0.243,1.3264,4726.36
0.229,1.3756,4738.67
0.564,1.3499,4733.83
0.819,1.2362,4883.71
0.725,1.2788,4775.0
0.687,1.1392,4946.67
295.822,2.0034,3914.47
30.665,1.5542,4257.85
0.106,1.4391,4525.33
0.178,1.3948,4815.0
0.209,1.5609,4436.25
0.831,1.2938,4931.33
0.336,1.2521,4780.0
0.128,1.6706,4237.0
0.276,1.3376,4683.42
0.229,1.4118,4454.0
0.648,1.2949,4976.0
0.512,1.3215,4909.67
5.033,1.0162,5252.61
0.106,1.8933,3876.67
0.199,1.475,4480.83
0.061,2.4383,3366.0
1.667,1.143,4975.75
0.206,1.5232,4509.26
0.572,1.2581,5074.97
0.061,2.1177,3629.0
0.988,1.1648,4885.85
0.225,1.5158,4474.0
0.362,1.2883,4774.12
0.254,1.3895,4696.0
1.823,1.1619,4962.0
0.148,1.9347,3870.5
0.188,1.552,4361.0
0.196,1.3394,4884.42
0.066,2.0315,3783.33
0.218,1.3835,4819.07
0.805,1.264,5086.75
0.819,1.2141,4871.94
0.073,2.0805,3765.58
0.396,1.1242,4992.47
0.405,1.2167,4858.72
1.33,1.1231,4940.88
6.319,1.4333,4516.56
8.253,1.4291,4439.41
0.179,1.5009,4414.9
0.493,1.2394,4984.56
0.897,1.1896,4861.0
0.209,1.6751,4243.0
0.223,1.6886,4233.0
2.99,1.2946,4885.84
0.849,1.1593,4864.77
0.461,1.2896,4875.4
0.748,1.1356,4958.15
0.154,1.5919,4358.0
0.194,1.5348,4349.33
0.112,1.6933,4200.2
0.69,1.172,4892.48
0.531,1.1738,4918.5
7.021,1.2278,4872.0
0.925,1.2646,5035.0
0.793,1.163,4875.67
1.27,1.1046,4944.25
0.207,1.3469,4743.72
0.252,1.2956,4970.1
0.174,1.5783,4230.0
1.319,1.1566,4940.0
0.157,1.6077,4320.75
0.327,1.0823,5018.39
4.181,1.4843,4600.5
0.399,1.2333,4908.0
0.08,1.8692,3909.4
0.32,1.5072,4821.0
19.062,1.6601,4387.0
0.911,1.1574,4935.33
9.872,1.5638,4362.0
1.068,1.2396,4940.56
2.765,1.1059,4946.8
0.064,2.0106,3690.0
2.017,1.0802,5001.27
0.587,1.164,4976.7
0.98,1.1456,5048.03
0.347,1.2754,4896.4
0.137,1.696,4208.55
1.476,1.1474,5044.76
3.563,0.7743,5846.25
0.697,1.2664,4908.0
0.308,1.4291,4415.84
0.138,1.8037,3988.25
1.482,0.8893,5466.5
0.165,2.2448,3525.0
1.405,1.6467,4257.0
0.36,1.292,5031.8
0.156,1.7211,4147.67
0.278,1.2518,4942.22
0.087,1.9757,3771.5
0.361,1.4792,4485.4
0.109,2.0063,3827.5
0.25,1.5831,4286.16
0.224,1.6439,4383.0
0.913,1.2667,4971.5
0.035,2.1632,3521.0
1.02,1.282,4914.83
0.22,1.6108,4291.0
1.376,1.4101,4422.37
0.113,1.9107,3845.0
0.505,1.2722,4907.03
0.075,2.0019,3874.37
1.44,1.3463,4743.72
0.167,1.3951,4754.83
0.52,1.4603,4441.58
0.426,1.2793,5036.0
1.01,1.3419,4776.51
0.355,1.3599,4964.5
0.709,1.2778,4940.0
0.307,1.4482,4440.0
1.88,1.1545,4871.29
0.551,1.2774,4897.67
8.692,1.6509,4220.33
0.064,2.0585,3958.1
8.638,1.6672,4157.89
0.326,1.3463,4718.74
0.59,1.3093,4779.2
0.07,2.0623,3952.0
0.593,1.3223,4770.0
1.769,1.4086,4454.67
0.781,1.4896,4419.0
0.426,1.3586,5036.37
547.247,2.4586,3604.0
0.088,1.8149,4042.37
1.89,1.3496,4713.26
4.0,1.5436,4331.1
0.102,2.096,3613.25
0.436,1.5039,4378.0
4.419,1.6233,4333.0
1.222,1.2933,4975.25
1.059,1.4263,4492.25
0.051,2.2707,3639.61
0.876,1.2788,4802.79
0.29,1.4562,4435.33
0.435,1.3789,4889.5
0.396,1.4257,4461.84
9.884,1.708,4198.0
0.037,2.4259,3410.0
0.429,1.4286,4458.07
1.022,1.2243,4860.5
0.565,1.4451,4428.37
1.357,1.2499,4844.99
0.431,1.3776,5010.0
0.394,1.3876,4746.01
0.123,1.9019,3885.12
0.046,2.0731,3660.0
1.088,1.2977,4973.17
14.179,1.561,4324.15
2.268,1.3163,4758.0
0.254,1.3636,5033.0
0.121,1.7915,3978.5
0.263,1.5444,4306.88
0.173,1.7035,4241.33
0.315,1.3129,4787.76
0.437,1.3546,4906.0
0.163,1.6493,4246.83
0.277,1.5056,4388.23
0.329,1.373,4982.56
0.11,1.8719,3860.0
0.26,1.4325,4466.28
0.507,1.3963,4510.64
0.068,1.9301,3840.0
2.24,0.9935,5359.0
1.278,1.258,4976.23
1.005,1.3001,4940.0
0.44,1.3858,4644.5
16.665,1.8097,4065.0
0.079,1.6673,4277.33
0.461,1.2884,4879.79
0.313,1.3985,4488.62
1.116,1.1321,4969.0
0.14,1.6084,4224.33
0.206,1.5742,4320.0
0.053,2.4098,3590.59
0.134,1.976,3727.0
0.141,1.6456,4224.33
0.882,1.3033,4833.25
0.131,1.7118,4232.0
1.297,1.2703,4931.2
0.111,1.6527,4204.88
0.33,1.2819,5071.0
0.224,1.7095,4234.0
0.176,1.8534,3903.0
0.261,1.3741,5042.67
0.307,1.1798,4865.0
0.303,1.3021,4974.5
0.558,1.2939,4991.5
0.217,1.6354,4269.0
0.089,1.8946,4319.15
0.171,1.5041,4734.2
1.148,1.2832,5054.5
5.445,1.5893,4352.54
0.577,1.3333,4724.09
0.242,1.4828,4479.8
0.362,1.4079,4566.62
0.695,1.3451,4704.18
0.1,2.0357,3678.5
1.034,1.2275,4864.25
0.164,1.5955,4312.64
0.39,1.3466,4725.0
8.306,1.7046,4080.9
2.255,1.1359,4943.0
0.101,1.6856,4248.0
0.098,1.7456,4062.67
0.091,1.9296,3831.67
0.081,2.0128,3737.67
1.47,1.1737,4893.5
0.147,1.6777,4327.56
1.362,1.2797,4981.5
1.674,1.317,4840.59
0.603,1.3261,4725.58
0.343,1.3884,4835.0
0.487,1.4116,4460.58
45.716,1.5612,4233.62
0.203,1.5867,4133.09
0.323,1.2729,4897.67
0.129,1.371,4862.0
44.434,1.5551,4284.91
0.085,1.9357,3945.43
0.196,1.538,4418.0
0.278,1.9457,3761.0
0.059,2.1158,3611.0
3.211,1.3102,4891.24
9.566,1.649,4355.0
0.397,1.3701,5000.25
0.168,1.6156,4325.0
0.436,1.233,4890.0
19.923,1.6418,4152.44
0.592,1.2838,5029.0
8.276,1.3515,4966.75
0.064,2.2029,3666.33
0.39,1.3095,4967.0
2.122,1.1568,4940.0
1.002,1.1379,4962.68
0.141,1.6275,4296.56
0.966,1.0234,5253.83
1.025,1.1004,4947.87
0.204,1.458,4430.57
1.278,1.0044,5325.0
1.065,0.9751,5364.33
0.724,1.1383,4945.0
0.579,1.2844,4749.56
0.382,1.364,4924.0
0.797,0.9745,5235.39
0.076,1.9939,3739.5
7.656,1.499,4444.72
1.582,1.1502,5021.0
0.299,1.3493,4776.4
24.901,1.5833,4225.28
1.246,1.0693,5322.99
1.845,1.092,5001.95
0.774,1.1019,5012.11
0.307,1.4484,4412.01
2.558,0.7598,6027.0
8.164,0.7054,6063.5
0.251,1.3054,5070.0
0.825,1.0852,4997.33
0.74,0.9596,5390.35
0.219,1.7064,4132.83
0.266,1.4847,4425.25
2.121,1.0376,5090.33
0.816,1.0383,5192.2
1.313,1.094,5016.04
0.624,1.2033,4879.0
0.207,1.3568,4776.25
0.258,1.339,4816.76
12.6,1.499,4406.92
0.347,1.2964,4871.55
0.441,1.2817,4783.55
0.654,1.1602,4868.24
0.237,1.3947,4662.16
0.769,1.1283,4946.0
40.532,1.4608,4430.75
0.294,1.2945,4834.21
2.893,1.3687,4706.75
0.227,1.4413,4566.06
3.331,1.5013,4373.5
0.911,1.1222,5132.99
0.158,1.5841,4311.67
0.787,1.2092,4921.65
0.175,1.3277,4887.25
0.069,1.8746,4064.89
0.719,1.266,5094.0
0.095,1.9338,3862.0
0.145,1.5987,4387.0
0.166,1.8921,4094.0
0.719,1.313,4943.92
39.505,1.5128,4481.0
0.829,1.1983,4876.0
0.99,1.1372,4989.9
7.945,1.4214,4436.49
40.292,1.58,4188.33
2.306,1.2828,4830.72
0.113,1.8665,3982.67
0.064,2.3979,3703.0
0.083,1.9241,3806.75
0.393,1.2232,4953.91
0.175,1.9327,3862.0
0.293,1.365,4946.75
1.03,0.9022,5459.67
0.626,1.1437,4985.1
1.788,1.2871,4838.92
1.231,1.1613,4941.0
0.742,1.3094,5012.83
0.1,1.8315,3900.0
3.843,1.2951,4784.04
2.063,0.7254,6102.0
0.288,1.3422,4724.09
0.152,1.7314,4294.51
3.858,0.9753,5316.25
0.666,1.172,4910.5
0.649,1.0831,4974.27
0.117,1.7534,4138.43
0.29,1.2981,4871.55
0.691,1.1096,5078.92
0.552,1.2139,4891.5
0.502,1.1944,4885.0
0.243,1.348,4784.49
0.879,1.2405,5075.5
0.228,1.3614,4973.07
0.187,1.7413,4141.58
9.245,0.7072,6055.23
0.897,1.0122,5209.21
0.365,1.413,4475.43
0.194,1.5154,4385.93
2.519,1.0708,5012.04
0.384,1.1954,4887.67
0.095,1.8611,3923.5
0.679,1.1089,5018.0
0.386,1.3135,4726.58
0.18,1.3742,4648.25
0.178,1.7617,4076.42
0.675,1.2926,4800.0
0.487,1.2744,4850.36
2.675,1.4345,4474.67
0.67,1.2014,4913.0
0.033,2.353,3461.0
0.129,1.5773,4312.0
2.827,1.1047,5064.14
0.162,1.6281,4311.0
0.05,2.0871,3673.0
0.264,1.2756,5063.0
0.117,1.7534,4006.33
0.971,1.1097,4926.18
1.029,1.1434,4988.5
0.172,1.543,4435.08
0.183,1.5595,4362.0
0.133,1.8342,3916.37
2.139,1.0508,5200.0
0.411,1.3033,5069.17
3.396,1.0536,5395.4
0.248,1.4369,4480.25
0.299,1.4445,4525.33
0.142,1.8304,3993.0
0.761,1.1314,5002.56
25.274,1.4013,4733.97
0.214,1.3389,4683.42
0.452,1.2788,4740.56
0.489,1.2925,4810.35
0.458,0.9074,5558.0
2.312,1.191,4917.5
1.499,0.7748,5951.0
0.465,1.3193,4726.58
13.086,1.1993,4888.0
0.618,1.2215,4878.0
0.036,2.1605,3530.67
0.337,1.2989,4830.38
2.503,1.0798,5011.12
0.962,1.1238,4934.77
0.304,1.3462,4915.0
17.616,1.5233,4414.0
0.117,1.8963,4241.12
0.361,1.6574,4264.33
0.838,1.1829,4888.6
4.066,1.168,4886.0
0.936,1.0891,5016.94
1.033,1.0774,5013.11
0.051,2.2895,3663.75
1.568,1.3744,4770.0
0.436,1.3111,4967.0
0.121,1.7421,4186.25
0.213,1.3432,4710.79
